Distance,Script
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
1,Bengali
1,Bengali
2,Bengali
0,Bengali
8,Bengali
2,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
6,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
8,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
2,Bengali
2,Bengali
0,Bengali
4,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
7,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
2,Bengali
3,Bengali
1,Bengali
0,Bengali
1,Bengali
3,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
3,Bengali
0,Bengali
4,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
8,Bengali
0,Bengali
0,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
0,Bengali
0,Bengali
1,Bengali
1,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
8,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
5,Bengali
6,Bengali
4,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
5,Bengali
4,Bengali
0,Bengali
1,Bengali
5,Bengali
0,Bengali
3,Bengali
2,Bengali
5,Bengali
6,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
1,Bengali
9,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
4,Bengali
1,Bengali
3,Bengali
2,Bengali
3,Bengali
0,Bengali
4,Bengali
4,Bengali
1,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
5,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
1,Bengali
0,Bengali
1,Bengali
3,Bengali
2,Bengali
5,Bengali
0,Bengali
2,Bengali
4,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
4,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
7,Bengali
0,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
4,Bengali
1,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
6,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
3,Bengali
1,Bengali
1,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
4,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
6,Bengali
1,Bengali
1,Bengali
0,Bengali
1,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
4,Bengali
2,Bengali
4,Bengali
0,Bengali
1,Bengali
0,Bengali
6,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
3,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
3,Bengali
0,Bengali
1,Bengali
6,Bengali
0,Bengali
4,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
5,Bengali
2,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
3,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
9,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
2,Bengali
1,Bengali
4,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
5,Bengali
5,Bengali
0,Bengali
0,Bengali
6,Bengali
3,Bengali
4,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
7,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
5,Bengali
4,Bengali
4,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
4,Bengali
2,Bengali
7,Bengali
11,Bengali
0,Bengali
8,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
4,Bengali
5,Bengali
1,Bengali
6,Bengali
0,Bengali
2,Bengali
2,Bengali
0,Bengali
5,Bengali
4,Bengali
0,Bengali
4,Bengali
4,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
4,Bengali
0,Bengali
0,Bengali
4,Bengali
9,Bengali
2,Bengali
0,Bengali
0,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
11,Bengali
7,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
1,Bengali
5,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
4,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
6,Bengali
6,Bengali
5,Bengali
5,Bengali
3,Bengali
0,Bengali
0,Bengali
3,Bengali
2,Bengali
9,Bengali
0,Bengali
9,Bengali
1,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
1,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
2,Bengali
4,Bengali
0,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
5,Bengali
0,Bengali
3,Bengali
0,Bengali
0,Bengali
0,Bengali
3,Bengali
0,Bengali
3,Bengali
1,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
0,Bengali
0,Bengali
2,Bengali
0,Bengali
1,Bengali
2,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
0,Bengali
1,Bengali
0,Bengali
7,Bengali
12,Devanagari
9,Devanagari
2,Devanagari
0,Devanagari
1,Devanagari
2,Devanagari
5,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
5,Devanagari
4,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
1,Devanagari
1,Devanagari
1,Devanagari
5,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
2,Devanagari
0,Devanagari
7,Devanagari
1,Devanagari
1,Devanagari
2,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
12,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
7,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
2,Devanagari
4,Devanagari
2,Devanagari
2,Devanagari
2,Devanagari
2,Devanagari
0,Devanagari
1,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
0,Devanagari
5,Devanagari
4,Devanagari
0,Devanagari
2,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
9,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
0,Devanagari
2,Devanagari
3,Devanagari
6,Devanagari
2,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
2,Devanagari
5,Devanagari
0,Devanagari
4,Devanagari
2,Devanagari
0,Devanagari
5,Devanagari
2,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
4,Devanagari
4,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
2,Devanagari
6,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
10,Devanagari
0,Devanagari
4,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
1,Devanagari
7,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
4,Devanagari
0,Devanagari
4,Devanagari
10,Devanagari
0,Devanagari
8,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
4,Devanagari
3,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
8,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
11,Devanagari
9,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
5,Devanagari
4,Devanagari
4,Devanagari
6,Devanagari
7,Devanagari
6,Devanagari
4,Devanagari
3,Devanagari
0,Devanagari
9,Devanagari
0,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
3,Devanagari
3,Devanagari
5,Devanagari
6,Devanagari
4,Devanagari
0,Devanagari
1,Devanagari
0,Devanagari
1,Devanagari
4,Devanagari
6,Devanagari
4,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
4,Devanagari
3,Devanagari
5,Devanagari
0,Devanagari
9,Devanagari
0,Devanagari
0,Devanagari
1,Devanagari
4,Devanagari
5,Devanagari
11,Devanagari
11,Devanagari
6,Devanagari
3,Devanagari
0,Devanagari
6,Devanagari
11,Devanagari
9,Devanagari
8,Devanagari
3,Devanagari
0,Devanagari
9,Devanagari
11,Devanagari
9,Devanagari
0,Devanagari
3,Devanagari
8,Devanagari
1,Devanagari
0,Devanagari
5,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
3,Devanagari
3,Devanagari
0,Devanagari
3,Devanagari
5,Devanagari
5,Devanagari
5,Devanagari
5,Devanagari
1,Devanagari
5,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
2,Devanagari
11,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
4,Devanagari
9,Devanagari
4,Devanagari
5,Devanagari
0,Devanagari
5,Devanagari
8,Devanagari
0,Devanagari
3,Devanagari
0,Devanagari
6,Devanagari
6,Devanagari
0,Devanagari
2,Devanagari
4,Devanagari
4,Devanagari
3,Devanagari
11,Devanagari
3,Devanagari
5,Devanagari
0,Devanagari
5,Devanagari
1,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
8,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
2,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
7,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
5,Devanagari
2,Devanagari
4,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
1,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
3,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
5,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
0,Devanagari
3,Devanagari
2,Devanagari
0,Devanagari
4,Devanagari
4,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
8,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
6,Devanagari
0,Devanagari
0,Devanagari
9,Devanagari
7,Devanagari
5,Devanagari
8,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
4,Devanagari
5,Devanagari
6,Devanagari
9,Devanagari
0,Devanagari
0,Devanagari
4,Devanagari
0,Devanagari
0,Devanagari
0,Devanagari
1,Devanagari
2,Devanagari
5,Devanagari
4,Devanagari
4,Devanagari
7,Devanagari
5,Devanagari
4,Devanagari
4,Devanagari
0,Devanagari
5,Devanagari
0,Devanagari
4,Devanagari
0,Devanagari
5,Devanagari
4,Devanagari
5,Devanagari
0,Devanagari
4,Devanagari
4,Devanagari
0,Devanagari
8,Devanagari
0,Devanagari
9,Devanagari
11,Devanagari
0,Devanagari
2,Devanagari
2,Devanagari
3,Devanagari
1,Devanagari
0,Devanagari
17,Devanagari
0,Devanagari
7,Devanagari
2,Devanagari
5,Devanagari
